Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
6557,4865687391,Acie,0,99.18001,DST Buccaneers  FLEX Emeka Egbuka QB Michael Penix Jr. RB Bucky Irving RB Tyler Allgeier TE Tyler Warren WR Mike Evans WR Davante Adams WR Quentin Johnston,,,
6558,4864910933,LStew929,0,99.12001,DST Titans  FLEX Deebo Samuel Sr. QB Caleb Williams RB Bijan Robinson RB Javonte Williams TE Jonnu Smith WR CeeDee Lamb WR Rome Odunze WR Michael Pittman Jr.,,,
6558,4859192531,Gamals,0,99.12,DST Bengals  FLEX Ja'Marr Chase QB Drake Maye RB Kenneth Walker III RB Jordan Mason TE Colston Loveland WR CeeDee Lamb WR Brian Thomas Jr. WR DJ Moore,,,
6560,4865489652,generallee1864,0,99.04,DST Steelers  FLEX Alvin Kamara QB Dak Prescott RB Javonte Williams RB Jordan Mason TE Harold Fannin Jr. WR CeeDee Lamb WR Deebo Samuel Sr. WR DK Metcalf,,,
6561,4865624797,WineandCheesePlease,0,99.020004,DST Raiders  FLEX Chuba Hubbard QB Caleb Williams RB Javonte Williams RB Kenneth Walker III TE Tyler Warren WR CeeDee Lamb WR Drake London WR DJ Moore,,,
6561,4865384578,liver0000,0,99.02,DST Colts  FLEX Cooper Kupp QB Baker Mayfield RB Saquon Barkley RB Breece Hall TE Mike Gesicki WR Ladd McConkey WR Mike Evans WR Keenan Allen,,,
6563,4863673509,ncarter5264,0,98.979996,DST Packers  FLEX Deebo Samuel Sr. QB Marcus Mariota RB Bucky Irving RB Kenneth Walker III TE Harold Fannin Jr. WR CeeDee Lamb WR DK Metcalf WR Rome Odunze,,,
6564,4863803504,cbaz911,0,98.82,DST Patriots  FLEX Isaiah Bond QB Sam Darnold RB Christian McCaffrey RB Kenneth Walker III TE Tyler Warren WR CeeDee Lamb WR Justin Jefferson WR Rome Odunze,,,
6565,4865735534,carlosoto,0,98.72,DST Raiders  FLEX Troy Franklin QB Bo Nix RB Jonathan Taylor RB Bucky Irving TE Juwan Johnson WR CeeDee Lamb WR Brian Thomas Jr. WR Rome Odunze,,,
6566,4858631898,jaymeefoster,0,98.68001,DST Bengals  FLEX Jaxon Smith-Njigba QB Michael Penix Jr. RB Bijan Robinson RB Chuba Hubbard TE Zach Ertz WR George Pickens WR Tetairoa McMillan WR Rome Odunze,,,
6567,4865332953,Baalzamon,0,98.659996,DST Jaguars  FLEX Bucky Irving QB Aaron Rodgers RB Javonte Williams RB Travis Etienne Jr. TE Juwan Johnson WR CeeDee Lamb WR Deebo Samuel Sr. WR Michael Pittman Jr.,,,
6568,4865221080,evanboone,0,98.64,DST Falcons  FLEX Rome Odunze QB Dak Prescott RB Bijan Robinson RB Kenneth Walker III TE Tyler Warren WR CeeDee Lamb WR Ricky Pearsall WR Troy Franklin,,,
6568,4865292289,Steel_Kdog,0,98.64,DST Browns  FLEX Chase Brown QB Dak Prescott RB Jaylen Warren RB Rhamondre Stevenson TE Harold Fannin Jr. WR CeeDee Lamb WR A.J. Brown WR Emeka Egbuka,,,
6570,4865068947,ANUS_TART,0,98.619995,DST Jaguars  FLEX Alvin Kamara QB Drake Maye RB Bijan Robinson RB Travis Etienne Jr. TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Kayshon Boutte,,,
6570,4865690541,6xchampz,0,98.619995,DST Raiders  FLEX Jordan Mason QB Carson Wentz RB Bijan Robinson RB Bucky Irving TE Elijah Arroyo WR CeeDee Lamb WR Justin Jefferson WR Rome Odunze,,,
6572,4865568575,ramsrock7,0,98.53999,DST Packers  FLEX Bijan Robinson QB Dak Prescott RB Jordan Mason RB Rhamondre Stevenson TE Cade Otton WR CeeDee Lamb WR Ricky Pearsall WR Romeo Doubs,,,
6573,4861810577,norain666,0,98.46001,DST Falcons  FLEX Brock Bowers QB Mac Jones RB Chase Brown RB Alvin Kamara TE Zach Ertz WR Nico Collins WR Terry McLaurin WR Rome Odunze,,,
6574,4864047800,stankalank25,0,98.439995,DST Falcons  FLEX CeeDee Lamb QB Dak Prescott RB Alvin Kamara RB Kenneth Walker III TE Juwan Johnson WR Tetairoa McMillan WR Ricky Pearsall WR Rome Odunze,,,
6575,4865165086,MHawk45,0,98.420006,DST Falcons  FLEX Ja'Marr Chase QB Caleb Williams RB Ashton Jeanty RB Jordan Mason TE Harold Fannin Jr. WR CeeDee Lamb WR Rome Odunze WR Troy Franklin,,,
6576,4865577595,tgp299,0,98.340004,DST Falcons  FLEX Jonathan Taylor QB Dak Prescott RB Bijan Robinson RB Travis Etienne Jr. TE Cade Otton WR CeeDee Lamb WR Josh Downs WR Calvin Austin III,,,
6576,4863233471,dsack19,0,98.34,DST Falcons  FLEX Kenneth Walker III QB Dak Prescott RB Travis Etienne Jr. RB Jordan Mason TE Juwan Johnson WR Ja'Marr Chase WR CeeDee Lamb WR Dontayvion Wicks,,,
6578,4865286840,Voldemort,0,98.32,DST Falcons  FLEX Rome Odunze QB Drake Maye RB Bijan Robinson RB Kenneth Walker III TE Harold Fannin Jr. WR CeeDee Lamb WR Emeka Egbuka WR Kayshon Boutte,,,
6578,4865650871,ahertz33,0,98.31999,DST Falcons  FLEX Brian Thomas Jr. QB Sam Darnold RB Bijan Robinson RB Alvin Kamara TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR George Pickens WR Romeo Doubs,,,
6580,4857635559,RDuncan,0,98.24,DST Packers  FLEX Jordan Mason QB Dak Prescott RB Bijan Robinson RB Javonte Williams TE Luke Musgrave WR CeeDee Lamb WR Rome Odunze WR Cooper Kupp,,,
6581,4864888317,wjames12,0,98.22,DST Seahawks  FLEX Kyle Pitts Sr. QB Carson Wentz RB Kenneth Walker III RB Jaylen Warren TE Harold Fannin Jr. WR Ja'Marr Chase WR CeeDee Lamb WR Justin Jefferson,,,
6582,4860910553,vanw0035,0,98.1,DST Falcons  FLEX Kenneth Walker III QB Jake Browning RB Javonte Williams RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Drake London WR Tetairoa McMillan,,,
6583,4864985451,rebel141,0,98.08001,DST Jets  FLEX Travis Etienne Jr. QB Marcus Mariota RB Bijan Robinson RB Kenneth Walker III TE Zach Ertz WR CeeDee Lamb WR Deebo Samuel Sr. WR Terry McLaurin,,,
6584,4865529186,Z0RILLA,0,98.06,DST Titans  FLEX Tucker Kraft QB Geno Smith RB Bijan Robinson RB Javonte Williams TE Juwan Johnson WR CeeDee Lamb WR Emeka Egbuka WR Rome Odunze,,,
6585,4864958104,doozemaz3199,0,98.04,DST Packers  FLEX Deebo Samuel Sr. QB Dak Prescott RB Breece Hall RB Jordan Mason TE Kyle Pitts Sr. WR CeeDee Lamb WR DK Metcalf WR Rome Odunze,,,
6586,4857800878,chemstud1,0,98.02,DST Falcons  FLEX CeeDee Lamb QB Caleb Williams RB Alvin Kamara RB Javonte Williams TE Juwan Johnson WR Deebo Samuel Sr. WR Quentin Johnston WR Rome Odunze,,,
6587,4862808542,sperbs,0,98,DST Cowboys  FLEX Trey Benson QB Justin Herbert RB Christian McCaffrey RB Alvin Kamara TE Tyler Warren WR Deebo Samuel Sr. WR George Pickens WR DK Metcalf,,,
6588,4864940591,DukeMN,0,97.920006,DST Falcons  FLEX Bijan Robinson QB Carson Wentz RB Jaylen Warren RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Deebo Samuel Sr. WR Tetairoa McMillan,,,
6588,4864900500,joshackerson,0,97.92,DST Patriots  FLEX Rome Odunze QB Daniel Jones RB Javonte Williams RB Jaylen Warren TE Zach Ertz WR CeeDee Lamb WR Justin Jefferson WR Michael Pittman Jr.,,,
6590,4861030689,thephillips2121,0,97.9,DST Falcons  FLEX Jaxon Smith-Njigba QB Jake Browning RB Javonte Williams RB Travis Etienne Jr. TE Jake Tonges WR Ja'Marr Chase WR Deebo Samuel Sr. WR Ricky Pearsall,,,
6591,4865680798,RileysKrewe,0,97.82,DST Broncos  FLEX Drake London QB Baker Mayfield RB Travis Etienne Jr. RB Kenneth Walker III TE Dallas Goedert WR Mike Evans WR Deebo Samuel Sr. WR Tee Higgins,,,
6592,4863254798,TheGreens,0,97.74,DST Titans  FLEX Keenan Allen QB Dak Prescott RB Bijan Robinson RB Kenneth Walker III TE Juwan Johnson WR CeeDee Lamb WR Tetairoa McMillan WR Rome Odunze,,,
6592,4865479218,mcneillj,0,97.74,DST Falcons  FLEX Jonathan Taylor QB Dak Prescott RB Christian McCaffrey RB Rachaad White TE Juwan Johnson WR CeeDee Lamb WR Kayshon Boutte WR Hunter Renfrow,,,
6594,4865697332,Liba77,0,97.72001,DST Falcons  FLEX Puka Nacua QB Daniel Jones RB Bucky Irving RB James Conner TE Dallas Goedert WR Emeka Egbuka WR Deebo Samuel Sr. WR Troy Franklin,,,
6594,4864189527,dannysteeplechase,0,97.72,DST Patriots  FLEX DJ Moore QB Caleb Williams RB Bijan Robinson RB Alvin Kamara TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Kayshon Boutte,,,
6596,4865629699,awatrud13,0,97.64,DST Packers  FLEX Rome Odunze QB Dak Prescott RB Chase Brown RB Travis Etienne Jr. TE Tyler Warren WR Mike Evans WR Tetairoa McMillan WR Quentin Johnston,,,
6597,4865640271,Bigev93,0,97.58,DST Colts  FLEX Saquon Barkley QB Michael Penix Jr. RB Chase Brown RB Jordan Mason TE Cade Otton WR Drake London WR Jakobi Meyers WR Quentin Johnston,,,
6598,4865687086,Haydencrab22,0,97.560005,DST Cowboys  FLEX Tyler Warren QB Geno Smith RB Bijan Robinson RB Kyren Williams TE Brock Bowers WR Ladd McConkey WR Marvin Harrison Jr. WR Cooper Kupp,,,
6599,4865378177,Dagamblebot26,0,97.520004,DST Packers  FLEX Deebo Samuel Sr. QB Drake Maye RB Ashton Jeanty RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Davante Adams WR Kayshon Boutte,,,
6600,4865699558,TNTDiver,0,97.38,DST Cowboys  FLEX Alvin Kamara QB Marcus Mariota RB Bijan Robinson RB Josh Jacobs TE David Njoku WR Mike Evans WR Davante Adams WR Cooper Kupp,,,
6601,4860451909,usctex1221,0,97.34,DST Rams  FLEX Olamide Zaccheaus QB Dak Prescott RB Bijan Robinson RB Bucky Irving TE Juwan Johnson WR CeeDee Lamb WR George Pickens WR DJ Moore,,,
6602,4865657435,mattdz74,0,97.32001,DST Bengals  FLEX Tucker Kraft QB Carson Wentz RB Bucky Irving RB Javonte Williams TE Tyler Warren WR Puka Nacua WR Justin Jefferson WR Deebo Samuel Sr.,,,
6603,4865036951,briancosby,0,97.3,DST Bengals  FLEX Elic Ayomanor QB Jake Browning RB Christian McCaffrey RB Jonathan Taylor TE Jake Tonges WR Ja'Marr Chase WR CeeDee Lamb WR Troy Franklin,,,
6604,4865596486,Broz94,0,97.24,DST Patriots  FLEX Bucky Irving QB Dak Prescott RB Alvin Kamara RB Javonte Williams TE Tyler Warren WR Mike Evans WR DK Metcalf WR Rome Odunze,,,
6605,4864159282,cdog5000,0,97.12,DST Seahawks  FLEX Juwan Johnson QB Bo Nix RB Bijan Robinson RB Alvin Kamara TE Kyle Pitts Sr. WR Mike Evans WR Deebo Samuel Sr. WR Tetairoa McMillan,,,
6606,4865713516,ldarnell20,0,97.04,DST Bengals  FLEX Christian McCaffrey QB Dak Prescott RB Javonte Williams RB Travis Etienne Jr. TE Juwan Johnson WR CeeDee Lamb WR Michael Pittman Jr. WR Kayshon Boutte,,,
6606,4864729362,Longwhitesausage,0,97.03999,DST Jaguars  FLEX Travis Etienne Jr. QB Dak Prescott RB Javonte Williams RB Rhamondre Stevenson TE Juwan Johnson WR CeeDee Lamb WR Mike Evans WR Rome Odunze,,,
6608,4865709128,chriswharton69,0,97.020004,DST Falcons  FLEX Keenan Allen QB Baker Mayfield RB Bijan Robinson RB Tyler Allgeier TE Trey McBride WR CeeDee Lamb WR Rome Odunze WR KaVontae Turpin,,,
6609,4865280625,nicklez,0,96.96,DST Packers  FLEX Alvin Kamara QB Aaron Rodgers RB Javonte Williams RB Kenneth Walker III TE Juwan Johnson WR CeeDee Lamb WR DK Metcalf WR Rome Odunze,,,
6609,4865708460,Dizzy2112,0,96.96,DST Packers  FLEX Breece Hall QB Aaron Rodgers RB Bijan Robinson RB James Conner TE Kyle Pitts Sr. WR Deebo Samuel Sr. WR DK Metcalf WR Michael Pittman Jr.,,,
6611,4865549632,frankmkerr23,0,96.91999,DST Bengals  FLEX Hunter Renfrow QB Drake Maye RB Bijan Robinson RB Saquon Barkley TE Tyler Warren WR Puka Nacua WR DK Metcalf WR Calvin Ridley,,,
6612,4862728524,Schneefhead,0,96.88001,DST Falcons  FLEX Justin Jefferson QB Marcus Mariota RB Bijan Robinson RB Kenneth Walker III TE Tyler Higbee WR Mike Evans WR Deebo Samuel Sr. WR Tetairoa McMillan,,,
6613,4864341021,captainMFcool,0,96.86,DST Raiders  FLEX Travis Etienne Jr. QB Aaron Rodgers RB Alvin Kamara RB Javonte Williams TE Brock Bowers WR Justin Jefferson WR DK Metcalf WR Michael Pittman Jr.,,,
6614,4864364861,2dwong,0,96.84,DST Falcons  FLEX Jalen Nailor QB Dak Prescott RB Bijan Robinson RB Jaylen Warren TE Jake Ferguson WR CeeDee Lamb WR Brian Thomas Jr. WR Rome Odunze,,,
6614,4864975403,jtarney,0,96.84,DST Patriots  FLEX Marvin Harrison Jr. QB Dak Prescott RB Bucky Irving RB Rhamondre Stevenson TE Tyler Warren WR Mike Evans WR Jaxon Smith-Njigba WR DK Metcalf,,,
6616,4863027237,skev72,0,96.740005,DST Rams  FLEX Chase Brown QB Dak Prescott RB Bucky Irving RB Kenneth Walker III TE Jonnu Smith WR CeeDee Lamb WR Rome Odunze WR Michael Pittman Jr.,,,
6617,4865742785,DDT44,0,96.72,DST Packers  FLEX Romeo Doubs QB Daniel Jones RB Javonte Williams RB Travis Etienne Jr. TE Brock Bowers WR Ladd McConkey WR Drake London WR Rome Odunze,,,
6618,4861180057,dnely17,0,96.64001,DST Raiders  FLEX Christian McCaffrey QB Dak Prescott RB Ashton Jeanty RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR DJ Moore WR Troy Franklin,,,
6618,4865065302,getmoney330,0,96.64,DST Titans  FLEX Alvin Kamara QB Dak Prescott RB Kenneth Walker III RB Jordan Mason TE Tyler Warren WR CeeDee Lamb WR Puka Nacua WR Troy Franklin,,,
6618,4865590620,cowbell87,0,96.64,DST Falcons  FLEX Bijan Robinson QB Dak Prescott RB Jacory Croskey-Merritt RB Jordan Mason TE Zach Ertz WR CeeDee Lamb WR Rome Odunze WR Kayshon Boutte,,,
6621,4865697268,loftyflofty,0,96.619995,DST Broncos  FLEX Chuba Hubbard QB Bo Nix RB Christian McCaffrey RB Kenneth Walker III TE Juwan Johnson WR CeeDee Lamb WR Matthew Golden WR Marvin Mims Jr.,,,
6622,4860936966,BAYLORBALLS,0,96.56,DST Rams  FLEX Ladd McConkey QB Kyler Murray RB Javonte Williams RB Jordan Mason TE Pat Freiermuth WR CeeDee Lamb WR Jaxon Smith-Njigba WR Marvin Harrison Jr.,,,
6623,4865540826,TeamDetroit85,0,96.52,DST Bengals  FLEX Alvin Kamara QB Daniel Jones RB Bijan Robinson RB Javonte Williams TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
6623,4865617954,InstaG8,0,96.52,DST Bengals  FLEX Alvin Kamara QB Daniel Jones RB Bijan Robinson RB Javonte Williams TE Juwan Johnson WR CeeDee Lamb WR Rome Odunze WR Keenan Allen,,,
6625,4865702386,Remdawg80,0,96.44,DST Jaguars  FLEX Ashton Jeanty QB Dak Prescott RB Kenneth Walker III RB Jordan Mason TE Harold Fannin Jr. WR Ja'Marr Chase WR CeeDee Lamb WR Dontayvion Wicks,,,
6626,4863832013,Jstagame,0,96.340004,DST Colts  FLEX Brian Thomas Jr. QB Dak Prescott RB Chase Brown RB Alvin Kamara TE Tyler Warren WR George Pickens WR Marvin Harrison Jr. WR Rome Odunze,,,
6627,4865721959,MikeFlo627,0,96.24,DST Texans  FLEX Troy Franklin QB Dak Prescott RB Bucky Irving RB Omarion Hampton TE Kyle Pitts Sr. WR CeeDee Lamb WR Justin Jefferson WR Rome Odunze,,,
6628,4861940571,lindseymlrs,0,96.22,DST Packers  FLEX Tai Felton QB Baker Mayfield RB Bijan Robinson RB Kenneth Walker III TE Jake Ferguson WR CeeDee Lamb WR Mike Evans WR Adam Thielen,,,
6628,4865652880,jcast82,0,96.21999,DST Packers  FLEX Alvin Kamara QB Jordan Love RB Javonte Williams RB TreVeyon Henderson TE Juwan Johnson WR Brian Thomas Jr. WR George Pickens WR DK Metcalf,,,
6630,4862938618,just_win_now,0,96.14,DST Bengals  FLEX Rome Odunze QB Dak Prescott RB Bijan Robinson RB Javonte Williams TE Juwan Johnson WR CeeDee Lamb WR Ricky Pearsall WR Kayshon Boutte,,,
6631,4861662500,Go4th7,0,96.12001,DST Rams  FLEX Mike Evans QB Bo Nix RB Bijan Robinson RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Tetairoa McMillan WR Troy Franklin,,,
6631,4865599344,ZogTroniC,0,96.12,DST Falcons  FLEX Marvin Harrison Jr. QB Caleb Williams RB Chase Brown RB Tony Pollard TE Juwan Johnson WR CeeDee Lamb WR Terry McLaurin WR Rome Odunze,,,
6631,4865541954,madaketkid,0,96.119995,DST Cowboys  FLEX Calvin Ridley QB Drake Maye RB Javonte Williams RB Kenneth Walker III TE Trey McBride WR CeeDee Lamb WR Drake London WR Rome Odunze,,,
6634,4862205787,imurhuckleberry,0,96.01999,DST Rams  FLEX Christian McCaffrey QB Daniel Jones RB Bijan Robinson RB Javonte Williams TE Jake Tonges WR CeeDee Lamb WR Rome Odunze WR Hunter Renfrow,,,
6635,4863828054,spyder67,0,95.939995,DST Browns  FLEX CeeDee Lamb QB Dak Prescott RB Bijan Robinson RB Kenneth Walker III TE Juwan Johnson WR Tetairoa McMillan WR DJ Moore WR Travis Hunter,,,
6636,4863553472,FootlongTacos,0,95.92,DST Raiders  FLEX CeeDee Lamb QB Drake Maye RB Bijan Robinson RB Kenneth Walker III TE Juwan Johnson WR Justin Jefferson WR Rome Odunze WR Troy Franklin,,,
6637,4865595100,robmc421,0,95.74,DST Raiders  FLEX Bijan Robinson QB Dak Prescott RB Bucky Irving RB Jordan Mason TE Harold Fannin Jr. WR CeeDee Lamb WR Rome Odunze WR Josh Downs,,,
6637,4865662519,thizzhyphy,0,95.74,DST Texans  FLEX Ricky Pearsall QB Dak Prescott RB Alvin Kamara RB Kenneth Walker III TE Jake Tonges WR CeeDee Lamb WR Justin Jefferson WR DJ Moore,,,
6639,4862744884,Reno6982,0,95.64,DST Seahawks  FLEX Kayshon Boutte QB Dak Prescott RB Chase Brown RB Kenneth Walker III TE Juwan Johnson WR CeeDee Lamb WR Drake London WR Rome Odunze,,,
6639,4863156988,SeanSemps,0,95.64,DST Raiders  FLEX Alvin Kamara QB Dak Prescott RB Jonathan Taylor RB Jaylen Warren TE Tyler Warren WR CeeDee Lamb WR Rome Odunze WR Cooper Kupp,,,
6641,4865683670,Madhunter,0,95.619995,DST Falcons  FLEX George Pickens QB Drake Maye RB Javonte Williams RB Breece Hall TE Juwan Johnson WR CeeDee Lamb WR Deebo Samuel Sr. WR Rome Odunze,,,
6642,4865647387,mquic20,0,95.52,DST Colts  FLEX Breece Hall QB Jordan Love RB Bucky Irving RB Jordan Mason TE Tucker Kraft WR CeeDee Lamb WR Matthew Golden WR DeMario Douglas,,,
6643,4865646229,pqster,0,95.48,DST Steelers  FLEX Bijan Robinson QB Michael Penix Jr. RB Javonte Williams RB Rhamondre Stevenson TE Kyle Pitts Sr. WR Emeka Egbuka WR Deebo Samuel Sr. WR Drake London,,,
6643,4865743033,makinbirdies,0,95.479996,DST Falcons  FLEX Alvin Kamara QB Michael Penix Jr. RB Bucky Irving RB James Conner TE Juwan Johnson WR Drake London WR Ricky Pearsall WR Rome Odunze,,,
6645,4865298567,JOESAINT,0,95.44,DST Buccaneers  FLEX Brock Bowers QB Dak Prescott RB Bijan Robinson RB Kenneth Walker III TE Harold Fannin Jr. WR CeeDee Lamb WR Rome Odunze WR Troy Franklin,,,
6646,4865000420,monkeyman8866,0,95.420006,DST Colts  FLEX Marvin Harrison Jr. QB Carson Wentz RB Javonte Williams RB Breece Hall TE Kyle Pitts Sr. WR CeeDee Lamb WR Justin Jefferson WR Quentin Johnston,,,
6646,4862946755,silverjet,0,95.42,DST Raiders  FLEX Jaxon Smith-Njigba QB Carson Wentz RB Travis Etienne Jr. RB Kenneth Walker III TE T.J. Hockenson WR CeeDee Lamb WR Justin Jefferson WR Tee Higgins,,,
6648,4859506569,JJterp30,0,95.28,DST Jaguars  FLEX Deebo Samuel Sr. QB Marcus Mariota RB Christian McCaffrey RB Alvin Kamara TE Tyler Warren WR CeeDee Lamb WR Rome Odunze WR Romeo Doubs,,,
6649,4865726122,chubbs7493,0,95.2,DST Patriots  FLEX Dyami Brown QB Jake Browning RB Bijan Robinson RB Jonathan Taylor TE Dallas Goedert WR Ja'Marr Chase WR Deebo Samuel Sr. WR Cedric Tillman,,,
6650,4864585409,dakota3737,0,95.12,DST Chargers  FLEX Marvin Harrison Jr. QB Carson Wentz RB Christian McCaffrey RB Saquon Barkley TE Harold Fannin Jr. WR Justin Jefferson WR DJ Moore WR Cooper Kupp,,,
6650,4865023184,Esoxdreamer,0,95.119995,DST Colts  FLEX Ja'Marr Chase QB Daniel Jones RB Travis Etienne Jr. RB Kenneth Walker III TE Adam Trautman WR CeeDee Lamb WR Michael Pittman Jr. WR Christian Kirk,,,
6652,4865691512,jpbud,0,95.020004,DST Falcons  FLEX Bijan Robinson QB Daniel Jones RB Saquon Barkley RB Kenneth Walker III TE Tyler Warren WR CeeDee Lamb WR Elic Ayomanor WR Sterling Shepard,,,
6653,4858805002,mitchellbuhd,0,94.94,DST Raiders  FLEX Kenneth Walker III QB Dak Prescott RB Christian McCaffrey RB Bijan Robinson TE Mason Taylor WR CeeDee Lamb WR Rome Odunze WR Troy Franklin,,,
6654,4865290622,Do-Ray-Egon,0,94.92,DST Falcons  FLEX Bijan Robinson QB Caleb Williams RB Javonte Williams RB Travis Etienne Jr. TE Jake Tonges WR CeeDee Lamb WR Rome Odunze WR Hunter Renfrow,,,
6655,4865712991,chard46,0,94.759995,DST Chargers  FLEX Calvin Ridley QB Kyler Murray RB Bijan Robinson RB Kenneth Walker III TE David Njoku WR CeeDee Lamb WR Ricky Pearsall WR Rashid Shaheed,,,
6656,4865660975,Buckiller21,0,94.74,DST Packers  FLEX Hunter Renfrow QB Dak Prescott RB Bucky Irving RB Javonte Williams TE Tucker Kraft WR CeeDee Lamb WR George Pickens WR Michael Pittman Jr.,,,
6657,4865265911,BillsMafia51,0,94.7,DST Cowboys  FLEX DK Metcalf QB Justin Herbert RB Bucky Irving RB Kenneth Walker III TE Kyle Pitts Sr. WR Ladd McConkey WR Mike Evans WR Calvin Ridley,,,
6658,4864410130,vengeanceofury,0,94.66,DST Jets  FLEX Tyler Allgeier QB C.J. Stroud RB Josh Jacobs RB Chuba Hubbard TE Kyle Pitts Sr. WR Nico Collins WR Ladd McConkey WR Brian Thomas Jr.,,,
6659,4865593456,RizReloaded,0,94.62,DST Colts  FLEX Alvin Kamara QB Carson Wentz RB Jaylen Warren RB Jacory Croskey-Merritt TE Tyler Warren WR CeeDee Lamb WR Justin Jefferson WR Rome Odunze,,,
6659,4865733070,AegonStargaryen,0,94.62,DST Eagles  FLEX Alvin Kamara QB Daniel Jones RB Javonte Williams RB Quinshon Judkins TE Tyler Warren WR CeeDee Lamb WR Brian Thomas Jr. WR Rome Odunze,,,
6659,4861540649,c_cuz,0,94.619995,DST Falcons  FLEX Kenneth Walker III QB Carson Wentz RB Bijan Robinson RB Alvin Kamara TE Juwan Johnson WR CeeDee Lamb WR Jakobi Meyers WR Rome Odunze,,,
6662,4860283950,Shaley2447,0,94.52001,DST Bengals  FLEX Mike Evans QB Daniel Jones RB Jonathan Taylor RB Javonte Williams TE Tyler Warren WR CeeDee Lamb WR Tetairoa McMillan WR Troy Franklin,,,
6662,4865721713,MooreCore4,0,94.52,DST Commanders  FLEX Romeo Doubs QB Baker Mayfield RB Alvin Kamara RB Travis Etienne Jr. TE Kyle Pitts Sr. WR Justin Jefferson WR Deebo Samuel Sr. WR George Pickens,,,
6664,4865336033,TanisLightfoot,0,94.34,DST Patriots  FLEX Calvin Ridley QB Dak Prescott RB Breece Hall RB Jordan Mason TE Juwan Johnson WR CeeDee Lamb WR Justin Jefferson WR Rome Odunze,,,
6664,4865620336,joerjacobson,0,94.34,DST Packers  FLEX Travis Etienne Jr. QB Dak Prescott RB Alvin Kamara RB Javonte Williams TE Jake Ferguson WR CeeDee Lamb WR Rome Odunze WR Romeo Doubs,,,
6666,4865719102,tparrack,0,94.32,DST Bengals  FLEX David Njoku QB Daniel Jones RB Christian McCaffrey RB TreVeyon Henderson TE Tucker Kraft WR Ja'Marr Chase WR Calvin Ridley WR Michael Pittman Jr.,,,
6667,4861017828,harriswrrn,0,94.28001,DST Packers  FLEX CeeDee Lamb QB Michael Penix Jr. RB J.K. Dobbins RB Tony Pollard TE T.J. Hockenson WR Deebo Samuel Sr. WR Drake London WR DeVonta Smith,,,
6668,4860460172,Wilmsy636,0,94.24,DST Packers  FLEX Romeo Doubs QB Dak Prescott RB Bijan Robinson RB Travis Etienne Jr. TE Harold Fannin Jr. WR CeeDee Lamb WR Rome Odunze WR Michael Pittman Jr.,,,
6669,4865374261,zman2269,0,94.14,DST Jaguars  FLEX Travis Etienne Jr. QB Dak Prescott RB Alvin Kamara RB Javonte Williams TE Juwan Johnson WR CeeDee Lamb WR Terry McLaurin WR Rome Odunze,,,
