Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,cash_win,lineup_rating,cash_result
1194,4851388899,Cjessie12,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851429613,Crunch_Bunch,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851476552,SuperDizzle,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851487363,bkreider,0,145.4,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851491448,MinisterEric,0,145.4,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851511241,duball16,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851518135,freemoney2,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851526632,amorgan8,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851534548,AtticusA01,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851535557,thomas3times,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851555586,schul1mr,0,145.4,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851561157,kylepaben,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851561207,pochipanko,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851564977,dtz200,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851592135,Bushellmike,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851608897,tical1994,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851627521,jgessner,0,145.4,DST Cowboys  FLEX Harold Fannin Jr. QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Malik Nabers WR Tee Higgins WR Hollywood Brown,True,20.296965841660892,Win
1194,4851640245,slippinjimmy,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851641356,mc32,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851642657,djt5280,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851662894,renegade32,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851674400,Mr_Papageorgio,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851677638,raj3m8,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851679137,Superking36,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851707126,twofdr,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851718152,Jason_Once,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851723622,borenaud,0,145.4,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851723669,ablevins,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851724518,joniver,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851732579,snoopdedoop,0,145.4,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851735552,WinkyChrist,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851736940,whunt89,0,145.4,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851741656,Bucks1433,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851747067,TheeVault,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851749905,dmayer88,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851751856,lisaviviano,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851771362,Lucysdadx,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851793411,JoeMo11,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851803372,Laxrf11,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851804002,Rotomania,0,145.4,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851817503,bdemeza,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851836378,Ajschamps,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851852591,Rbauer813,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851863441,tapplen53,0,145.4,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851865894,BLeeDat,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851867337,ericmal23,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851873036,mr6foot3,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851889291,yold6,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851889801,EAZY388,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851891993,ecblackhurst,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851896332,TeeTime-2,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851918224,sgr50667,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851920452,Jrake,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851947006,jaredkyler,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851960031,apietrandrea,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851960910,imastud12,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851965534,stubrstud13,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851976140,GambleGamble78,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851976764,jhnhng,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851985865,bhr1011984,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4851997960,meespaul,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852007309,guapzone,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852012011,markvb,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852033504,sortaswell,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852036490,henro808,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852037872,Bnett2210,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852039273,Akampa01,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852041339,jmarax01,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852051332,albertcg,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852065442,EaglesPhan66,0,145.4,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852069737,tootallgee,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852070259,huskerv,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852074182,Mackdawg44,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852081236,cjcamp2,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852087630,zackb11,0,145.4,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852091414,TTerhune,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852092880,astella2004,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852104572,Arietes,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852107711,chasenberg,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852108531,jdcarrion300,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852114114,michurley,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852117442,shook1992,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852119239,DocJS,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852121735,josh7373,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852124207,pjcurrlin,0,145.4,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852140064,KMunie7,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852140437,yakke,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852141496,Daj5mg,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852150026,eazyleeDFS,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852150961,tomcatjones13,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852154246,vantab7,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852158066,SoulChild,0,145.4,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB De'Von Achane RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852160193,0_for_5,0,145.4,DST Rams  FLEX Chase Brown QB Drake Maye RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852165739,jjs5804,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
1194,4852172882,fgrauzer,0,145.4,DST Rams  FLEX De'Von Achane QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,True,23.34057944205778,Win
